age,income,loan_amount,credit_score,late_payments,debt_ratio,employment_years,married,default
53,411.0,1784.0,813.0,0,27.8,6,1,0
36,491.0,1882.0,640.0,1,17.5,14,0,0
37,317.0,1458.0,688.0,0,55.2,8,1,0
43,417.0,1292.0,762.0,1,27.7,5,1,0
49,572.0,1980.0,761.0,2,28.3,25,0,0
41,481.0,1879.0,631.0,0,38.0,25,1,0
54,411.0,1448.0,716.0,0,25.7,8,0,0
31,355.0,1523.0,658.0,2,45.2,18,1,0
53,314.0,1914.0,709.0,1,38.5,23,0,0
54,271.0,1441.0,671.0,1,33.3,19,1,0
23,546.0,2050.0,652.0,3,31.0,15,0,0
54,525.0,1454.0,613.0,2,24.0,15,0,0
54,308.0,2007.0,763.0,2,39.1,0,0,0
34,417.0,1417.0,628.0,0,37.4,22,1,0
51,392.0,1418.0,783.0,0,29.5,12,0,0
54,510.0,908.0,659.0,0,41.2,18,1,0
34,422.0,1833.0,714.0,1,51.8,3,1,0
47,377.0,2511.0,788.0,1,36.1,18,0,0
43,320.0,2487.0,650.0,5,33.5,21,1,0
60,417.0,2036.0,713.0,2,26.4,9,1,0
23,342.0,1060.0,715.0,2,34.4,12,0,0
59,404.0,2254.0,633.0,1,31.8,0,1,0
60,372.0,1995.0,696.0,0,25.5,12,0,0
47,339.0,1729.0,732.0,0,40.5,9,0,0
36,273.0,2407.0,799.0,2,38.7,14,1,0
55,437.0,2158.0,651.0,1,36.8,14,1,0
32,385.0,2724.0,704.0,1,32.4,6,0,0
24,577.0,1310.0,671.0,1,45.2,25,0,0
27,266.0,1342.0,694.0,2,18.5,13,1,0
30,449.0,1413.0,639.0,2,19.0,7,1,0
27,371.0,1780.0,668.0,2,38.3,18,1,0
30,611.0,2567.0,786.0,1,48.6,24,0,0
60,440.0,1638.0,689.0,2,37.2,17,0,0
52,416.0,1647.0,685.0,1,37.3,14,1,0
53,371.0,2075.0,620.0,0,25.5,25,0,0
33,303.0,2254.0,756.0,1,14.6,25,0,0
29,414.0,961.0,739.0,1,26.3,8,1,0
29,228.0,2337.0,689.0,1,42.4,11,0,0
49,233.0,1625.0,813.0,2,20.3,20,0,0
41,491.0,1857.0,643.0,0,27.5,21,0,0
28,186.0,2496.0,607.0,1,20.3,13,1,0
32,345.0,1809.0,673.0,0,26.9,1,1,0
41,265.0,1257.0,621.0,0,47.4,4,0,0
37,336.0,1281.0,697.0,0,29.9,21,1,0
25,400.0,1888.0,685.0,2,45.1,4,1,0
27,488.0,1760.0,761.0,1,30.2,13,1,0
43,514.0,1925.0,648.0,3,50.4,3,0,0
47,279.0,1731.0,703.0,1,39.5,23,1,0
24,329.0,2421.0,693.0,1,31.4,1,0,0
35,826.0,1910.0,738.0,1,34.4,0,1,0
32,352.0,1160.0,601.0,0,21.6,1,0,0
39,283.0,2243.0,617.0,0,30.9,12,1,0
33,301.0,2701.0,639.0,0,50.2,19,1,0
44,353.0,1965.0,604.0,0,39.6,16,1,0
33,337.0,1998.0,723.0,1,15.1,24,0,0
34,354.0,1572.0,724.0,0,34.3,12,0,0
46,378.0,1798.0,756.0,3,37.7,16,0,0
40,377.0,2111.0,670.0,0,43.5,4,0,0
57,275.0,2375.0,648.0,2,32.3,23,1,0
29,421.0,2087.0,614.0,3,34.8,24,0,0
50,393.0,2664.0,771.0,2,46.3,24,1,0
53,435.0,1941.0,664.0,0,33.6,7,0,0
39,191.0,1429.0,629.0,1,28.7,21,1,0
27,397.0,1441.0,733.0,2,44.4,21,0,0
39,162.0,2418.0,656.0,1,44.5,11,0,0
40,361.0,2323.0,605.0,2,14.4,8,1,0
43,452.0,1209.0,619.0,1,38.6,17,1,0
58,495.0,1812.0,686.0,3,25.9,15,1,0
53,417.0,1827.0,605.0,0,40.0,18,0,0
24,454.0,1584.0,674.0,1,45.5,21,1,0
49,347.0,1308.0,619.0,2,42.2,7,1,0
31,324.0,1575.0,614.0,0,43.2,6,1,0
56,676.0,1500.0,646.0,0,29.4,23,0,0
50,471.0,1318.0,691.0,1,31.4,20,0,0
36,251.0,2248.0,702.0,1,41.9,8,1,0
54,189.0,2019.0,745.0,1,36.7,21,0,0
28,329.0,1705.0,625.0,1,20.6,11,0,0
33,511.0,1030.0,777.0,4,44.9,13,0,0
51,385.0,1774.0,870.0,2,21.4,9,1,0
42,135.0,2119.0,651.0,0,39.2,15,1,0
52,360.0,1591.0,556.0,1,38.1,1,1,0
45,380.0,1417.0,558.0,1,47.8,5,1,0
41,120.0,1848.0,645.0,3,33.6,10,0,0
58,383.0,2041.0,631.0,0,15.7,3,0,0
25,269.0,1060.0,680.0,0,37.4,4,0,0
49,178.0,2469.0,716.0,2,39.3,4,0,0
41,556.0,1375.0,590.0,4,46.7,16,1,0
45,264.0,1722.0,668.0,3,30.7,25,0,0
53,307.0,2396.0,645.0,1,43.0,4,0,0
57,305.0,1953.0,822.0,2,45.0,25,1,0
55,380.0,2360.0,583.0,0,28.7,10,0,0
57,574.0,2553.0,627.0,2,39.2,8,1,0
23,248.0,1287.0,682.0,0,21.3,14,1,0
36,346.0,2279.0,627.0,1,41.6,23,1,0
55,393.0,2457.0,759.0,2,38.2,23,1,0
57,284.0,1742.0,609.0,1,23.6,2,1,0
27,344.0,1776.0,616.0,0,32.0,15,1,0
60,445.0,1097.0,765.0,0,46.8,8,0,0
33,297.0,2228.0,597.0,0,38.0,24,0,0
24,343.0,835.0,738.0,0,29.2,25,0,0
39,333.0,2307.0,648.0,1,28.3,22,0,0
42,369.0,1305.0,637.0,1,46.0,5,0,0
36,407.0,2484.0,644.0,2,31.1,8,0,0
54,445.0,2066.0,602.0,2,38.2,21,0,0
56,593.0,2324.0,743.0,1,31.9,18,0,0
47,120.0,1559.0,690.0,2,13.9,5,0,0
29,362.0,1340.0,742.0,2,29.5,10,1,0
57,230.0,1159.0,762.0,2,47.4,1,0,0
51,338.0,2358.0,718.0,2,57.4,17,0,0
44,477.0,2178.0,578.0,1,28.3,6,1,0
35,512.0,2193.0,612.0,0,39.3,23,1,0
35,517.0,2022.0,740.0,2,59.3,22,1,0
23,516.0,2128.0,684.0,1,48.0,20,0,0
58,361.0,1778.0,726.0,0,23.9,3,0,0
26,534.0,2056.0,674.0,3,33.4,23,1,0
59,556.0,1540.0,650.0,0,38.6,24,1,0
35,395.0,1756.0,726.0,3,48.7,6,0,0
60,509.0,3178.0,559.0,1,24.0,16,0,0
46,385.0,1916.0,658.0,1,43.7,3,1,1
41,535.0,1072.0,685.0,2,43.0,12,0,0
23,362.0,1728.0,695.0,1,33.0,19,1,0
60,313.0,1456.0,589.0,1,57.4,25,1,0
27,257.0,1967.0,592.0,1,26.9,18,0,0
38,361.0,1526.0,652.0,1,39.6,3,0,0
46,389.0,1811.0,676.0,2,38.0,24,1,0
49,276.0,1589.0,789.0,0,39.8,12,1,0
23,352.0,1983.0,619.0,1,47.6,0,1,0
56,322.0,1636.0,645.0,3,22.6,1,0,0
58,262.0,2050.0,791.0,1,37.6,6,0,0
26,494.0,2718.0,754.0,2,55.7,24,1,0
22,513.0,1415.0,602.0,2,44.0,22,1,0
33,493.0,2204.0,727.0,1,29.4,16,1,0
57,371.0,870.0,738.0,1,28.0,6,0,0
44,378.0,1802.0,694.0,2,41.2,21,1,0
52,263.0,1996.0,598.0,0,31.1,12,1,0
32,426.0,1586.0,638.0,1,34.6,16,0,0
31,399.0,1149.0,636.0,0,28.6,0,1,0
24,693.0,1884.0,717.0,1,56.7,1,1,0
35,500.0,2543.0,650.0,0,39.5,5,1,0
37,415.0,1838.0,661.0,0,36.5,11,0,0
31,375.0,2135.0,638.0,2,19.7,12,0,0
50,490.0,2373.0,571.0,2,27.7,19,1,0
31,279.0,2938.0,862.0,4,35.4,19,1,0
33,505.0,1458.0,708.0,0,35.4,21,1,0
51,260.0,1501.0,783.0,2,52.6,8,1,0
22,318.0,1777.0,602.0,6,37.2,16,1,0
26,178.0,2158.0,786.0,0,46.4,17,0,0
41,448.0,925.0,652.0,0,37.8,7,0,0
29,407.0,2175.0,717.0,0,44.6,7,0,0
33,318.0,1962.0,749.0,1,19.3,10,0,0
22,278.0,1676.0,786.0,1,23.4,21,0,0
41,532.0,2079.0,677.0,2,45.2,21,0,0
49,365.0,2274.0,610.0,0,51.0,7,0,0
58,296.0,2332.0,679.0,0,18.9,17,0,0
58,591.0,1906.0,721.0,2,36.1,17,1,0
33,308.0,2037.0,642.0,1,21.0,12,1,0
58,505.0,2021.0,650.0,0,29.4,0,1,0
49,253.0,2417.0,572.0,1,17.0,14,0,0
36,341.0,2060.0,612.0,2,34.8,21,0,0
27,435.0,2171.0,711.0,3,34.2,5,1,0
41,374.0,2275.0,742.0,1,34.0,5,0,0
35,407.0,2723.0,757.0,1,33.1,12,1,0
23,321.0,1654.0,839.0,0,42.3,1,0,0
30,204.0,2583.0,784.0,1,53.1,22,1,0
58,541.0,2938.0,669.0,1,23.9,18,0,0
41,327.0,1681.0,615.0,1,27.6,16,0,0
47,412.0,1809.0,662.0,3,37.3,0,0,0
50,457.0,1720.0,641.0,1,33.3,13,0,0
22,414.0,2176.0,692.0,2,32.8,15,0,0
56,302.0,1118.0,742.0,3,22.9,14,1,0
27,508.0,1690.0,714.0,2,31.4,8,1,0
58,437.0,1785.0,790.0,2,31.5,18,1,0
26,402.0,1748.0,708.0,2,38.2,7,0,0
54,399.0,1744.0,591.0,1,26.9,14,1,0
35,565.0,1695.0,640.0,0,44.9,9,1,0
33,300.0,2227.0,708.0,2,23.4,22,0,0
41,426.0,2126.0,696.0,3,51.5,1,0,0
45,322.0,2615.0,772.0,2,27.8,17,1,0
55,167.0,2228.0,680.0,0,50.4,19,1,0
46,164.0,1439.0,668.0,3,28.5,1,0,0
50,268.0,1829.0,570.0,0,44.3,20,0,0
60,308.0,1784.0,624.0,1,32.4,11,1,0
52,619.0,2007.0,702.0,2,36.8,9,0,0
44,457.0,2359.0,695.0,1,42.0,11,1,0
59,467.0,1978.0,722.0,2,32.7,6,1,0
41,310.0,1979.0,712.0,2,17.0,1,1,0
44,387.0,1904.0,672.0,2,29.6,24,0,0
37,634.0,2240.0,610.0,1,30.9,0,0,0
29,246.0,1661.0,680.0,3,53.3,1,1,0
42,430.0,1288.0,677.0,0,35.5,22,1,0
22,557.0,2171.0,776.0,1,37.7,20,1,0
29,486.0,2058.0,773.0,2,34.8,16,0,0
50,578.0,2456.0,646.0,3,38.2,19,1,0
53,403.0,880.0,636.0,0,23.6,7,0,0
59,446.0,1858.0,585.0,1,29.1,20,1,0
26,392.0,1945.0,668.0,3,42.6,11,0,0
43,439.0,1265.0,647.0,2,33.8,1,1,0
55,279.0,1864.0,863.0,2,35.0,8,0,0
22,467.0,2399.0,602.0,0,35.8,16,1,0
47,412.0,2776.0,684.0,4,42.9,16,0,0
31,387.0,2313.0,635.0,2,29.6,9,0,0
51,572.0,1764.0,682.0,2,37.0,12,0,0
39,351.0,2430.0,657.0,4,14.5,4,1,0
38,513.0,2283.0,737.0,0,19.9,13,1,0
47,524.0,1697.0,711.0,0,33.5,13,0,0
29,474.0,1656.0,734.0,3,24.9,14,0,0
33,274.0,1829.0,627.0,1,45.8,24,1,0
48,419.0,1459.0,756.0,3,25.3,21,1,0
29,595.0,1769.0,646.0,2,34.7,4,1,0
46,180.0,2104.0,582.0,1,44.0,21,0,0
25,359.0,2336.0,667.0,1,40.9,5,0,0
54,508.0,1741.0,688.0,0,30.6,8,0,0
22,367.0,2483.0,593.0,0,32.1,8,1,0
40,469.0,2173.0,741.0,1,40.7,20,1,0
52,535.0,2192.0,623.0,3,44.1,3,0,0
37,406.0,1514.0,620.0,1,51.0,0,1,0
35,436.0,2659.0,680.0,0,44.1,21,1,0
26,390.0,2132.0,740.0,6,42.9,22,0,0
47,413.0,1760.0,595.0,1,39.4,22,1,0
49,611.0,1686.0,746.0,3,37.2,14,0,0
23,373.0,1770.0,529.0,0,32.3,13,1,0
27,341.0,1472.0,703.0,1,41.0,0,1,0
30,495.0,2315.0,601.0,1,33.6,5,1,0
54,287.0,1515.0,624.0,1,43.0,7,0,0
46,312.0,2022.0,802.0,0,43.2,2,1,0
34,313.0,1711.0,611.0,0,40.7,16,0,0
30,352.0,2182.0,676.0,5,29.8,22,1,0
34,357.0,2239.0,605.0,1,35.1,19,1,0
52,457.0,1630.0,734.0,0,46.8,4,1,0
32,342.0,1886.0,709.0,0,18.9,17,0,0
25,461.0,1294.0,718.0,1,37.9,6,1,0
55,475.0,2614.0,759.0,2,43.6,16,0,0
59,308.0,2349.0,656.0,2,40.3,14,0,0
25,473.0,1314.0,755.0,1,56.7,19,1,0
59,483.0,1536.0,784.0,0,19.9,23,0,0
40,186.0,1843.0,700.0,1,24.2,15,1,0
27,412.0,1916.0,603.0,0,37.8,12,1,0
55,324.0,1612.0,596.0,3,45.3,6,1,0
39,523.0,1419.0,711.0,2,36.6,14,0,0
34,323.0,2066.0,603.0,2,49.2,22,1,0
44,233.0,2631.0,586.0,2,30.2,22,1,0
40,377.0,1923.0,742.0,0,33.3,4,1,0
32,281.0,1777.0,648.0,0,43.6,11,1,0
22,473.0,1733.0,849.0,1,32.5,9,0,0
45,291.0,1439.0,634.0,1,45.4,18,1,0
28,378.0,1618.0,645.0,3,42.9,9,0,0
46,550.0,2377.0,705.0,3,31.8,6,0,0
42,501.0,1030.0,694.0,0,39.0,23,0,0
36,433.0,1929.0,674.0,0,31.2,22,1,0
22,366.0,1912.0,672.0,0,27.1,21,1,0
33,422.0,1950.0,900.0,5,32.1,14,0,0
28,456.0,2206.0,796.0,0,34.2,8,1,0
36,271.0,1926.0,739.0,4,37.1,5,1,0
42,474.0,1709.0,594.0,0,34.9,20,1,0
40,259.0,1624.0,675.0,2,18.4,10,0,0
50,443.0,2445.0,726.0,1,45.9,5,1,0
46,258.0,2337.0,732.0,1,19.0,25,1,0
54,596.0,3109.0,769.0,0,37.9,19,0,0
53,464.0,1782.0,635.0,4,28.6,14,1,0
56,209.0,1632.0,677.0,1,37.5,12,1,0
59,380.0,2090.0,627.0,1,33.8,5,1,0
47,323.0,2080.0,773.0,0,39.5,19,1,0
32,310.0,2167.0,729.0,2,41.2,20,1,0
56,396.0,2256.0,644.0,0,46.4,14,1,0
29,278.0,2163.0,696.0,0,43.7,5,1,0
35,464.0,2352.0,684.0,2,36.4,15,1,0
31,458.0,2407.0,618.0,0,45.4,0,1,0
23,419.0,2415.0,745.0,0,30.9,5,0,0
30,378.0,950.0,685.0,1,52.8,15,1,0
24,453.0,1998.0,643.0,0,30.1,21,1,0
42,467.0,1512.0,617.0,0,31.3,0,0,0
47,430.0,2343.0,740.0,0,17.8,6,0,0
29,236.0,941.0,699.0,1,29.3,9,1,0
23,293.0,2517.0,631.0,3,33.3,20,0,0
27,351.0,1537.0,645.0,0,33.3,7,0,0
49,218.0,1441.0,680.0,1,52.8,20,1,0
50,405.0,2050.0,684.0,1,41.8,25,0,0
47,535.0,1743.0,693.0,0,45.4,4,1,0
46,518.0,2647.0,556.0,0,36.0,17,0,0
33,461.0,2472.0,688.0,1,29.0,3,1,0
26,460.0,1685.0,595.0,0,57.8,19,1,0
55,624.0,2338.0,779.0,0,35.0,15,0,0
58,473.0,1671.0,753.0,2,42.4,9,1,0
36,482.0,1667.0,761.0,1,26.5,25,1,0
57,222.0,2200.0,508.0,3,24.3,15,0,0
36,527.0,2511.0,659.0,0,51.0,7,1,0
44,424.0,1715.0,675.0,1,40.3,18,0,0
27,371.0,1747.0,720.0,1,33.8,0,1,0
42,344.0,2027.0,743.0,1,34.1,22,0,0
44,320.0,1525.0,770.0,0,25.6,8,1,0
37,518.0,2557.0,518.0,1,30.4,5,1,0
36,377.0,1521.0,624.0,1,40.3,12,1,0
46,324.0,1634.0,684.0,1,36.5,12,0,0
57,295.0,2642.0,738.0,1,43.5,17,1,0
32,399.0,1990.0,736.0,1,8.6,13,1,0
36,340.0,2716.0,713.0,1,37.7,1,1,0
25,315.0,1808.0,635.0,0,43.8,15,1,0
42,228.0,2958.0,644.0,1,13.9,16,1,0
34,486.0,2159.0,636.0,1,25.7,21,0,0
43,365.0,1584.0,611.0,2,21.5,15,1,0
40,261.0,1578.0,610.0,0,49.0,13,1,0
55,350.0,1288.0,604.0,1,36.7,12,0,1
35,440.0,1334.0,704.0,0,37.4,15,0,0
25,383.0,1623.0,689.0,1,47.3,23,0,0
48,401.0,1484.0,615.0,1,34.9,0,0,0
50,385.0,817.0,560.0,1,29.5,16,1,0
49,240.0,2253.0,654.0,0,37.7,0,0,0
56,484.0,2226.0,784.0,1,40.3,9,1,0
29,192.0,2030.0,680.0,1,24.7,4,0,0
37,431.0,1423.0,736.0,1,51.7,6,1,0
57,448.0,2592.0,693.0,1,17.1,3,1,0
51,356.0,1825.0,676.0,1,39.3,0,0,0
39,419.0,1550.0,577.0,3,52.7,0,0,0
23,350.0,1998.0,652.0,2,37.2,9,0,0
34,420.0,1974.0,643.0,3,15.5,2,1,0
25,489.0,849.0,784.0,3,50.9,4,1,0
47,293.0,1887.0,693.0,2,31.2,12,0,0
46,454.0,1951.0,769.0,2,43.8,20,1,0
51,566.0,1741.0,759.0,1,40.2,24,0,0
32,409.0,1345.0,621.0,3,35.8,8,1,0
28,325.0,1357.0,680.0,0,15.4,24,1,0
52,629.0,2116.0,798.0,1,40.1,7,0,0
31,390.0,2220.0,719.0,1,43.4,10,0,0
60,405.0,1712.0,715.0,2,20.0,24,0,0
34,408.0,2061.0,744.0,3,52.7,23,1,0
52,429.0,1708.0,714.0,2,32.1,13,0,0
28,343.0,1542.0,718.0,1,54.2,7,0,0
57,401.0,1990.0,701.0,0,42.7,23,0,0
41,485.0,1417.0,656.0,0,36.2,23,0,0
25,339.0,2695.0,606.0,0,37.0,20,0,0
28,334.0,1296.0,550.0,1,45.8,9,1,0
22,348.0,2019.0,657.0,0,51.3,2,0,0
34,259.0,1963.0,711.0,0,26.3,3,0,0
43,305.0,1926.0,697.0,0,30.0,24,0,0
42,300.0,2523.0,725.0,4,52.6,22,0,1
43,380.0,772.0,671.0,1,27.2,11,0,0
49,472.0,2073.0,871.0,1,36.2,8,0,0
30,540.0,1785.0,822.0,3,29.1,10,1,0
47,386.0,2145.0,574.0,4,43.4,10,1,1
30,430.0,1923.0,726.0,0,11.4,15,0,0
36,407.0,1868.0,748.0,0,43.3,12,1,0
31,150.0,1393.0,531.0,1,47.6,13,1,0
45,254.0,1617.0,692.0,0,42.6,6,0,0
29,464.0,3215.0,716.0,0,27.7,11,0,0
45,474.0,2149.0,680.0,1,5.0,23,0,0
37,472.0,2342.0,707.0,0,29.2,18,0,0
47,360.0,1752.0,686.0,1,42.5,7,1,0
48,161.0,1541.0,729.0,0,35.8,3,1,0
58,267.0,2226.0,788.0,3,44.8,21,0,0
25,284.0,1100.0,734.0,3,33.8,16,0,0
45,449.0,1627.0,762.0,0,33.3,1,1,0
40,341.0,1751.0,606.0,2,52.0,22,1,0
57,566.0,2297.0,822.0,0,29.1,21,0,0
60,541.0,2074.0,702.0,1,42.5,12,0,0
31,564.0,1701.0,653.0,1,43.8,25,1,0
46,279.0,2055.0,709.0,1,59.7,20,1,0
39,434.0,1773.0,642.0,1,52.6,6,1,0
40,327.0,2349.0,690.0,1,41.5,17,1,0
57,416.0,1999.0,701.0,4,43.1,9,1,0
31,291.0,2629.0,632.0,1,48.6,3,1,0
54,515.0,1783.0,691.0,1,29.6,20,1,0
26,293.0,2415.0,631.0,4,53.6,7,1,0
56,166.0,1938.0,630.0,1,35.7,21,1,0
55,604.0,1607.0,609.0,3,42.8,21,1,0
54,429.0,2993.0,654.0,0,39.6,20,0,0
42,262.0,2450.0,641.0,1,28.4,25,1,0
38,362.0,1998.0,713.0,1,32.2,12,0,0
43,317.0,2222.0,757.0,2,28.0,13,0,0
58,381.0,1446.0,726.0,0,38.2,20,1,0
36,468.0,1460.0,748.0,0,20.7,16,1,0
56,451.0,2368.0,742.0,1,26.1,11,0,0
49,408.0,1902.0,615.0,2,31.6,3,1,0
28,381.0,1835.0,657.0,2,34.4,8,1,0
53,499.0,1779.0,805.0,3,50.6,14,0,0
32,168.0,1964.0,642.0,1,45.9,14,1,0
31,298.0,1793.0,810.0,2,34.8,17,0,0
30,272.0,1047.0,651.0,1,54.1,5,0,0
35,491.0,2495.0,537.0,3,39.4,1,1,0
34,299.0,1854.0,663.0,3,42.7,8,1,1
46,239.0,2669.0,739.0,0,17.1,4,0,0
23,440.0,1160.0,796.0,1,26.6,24,0,0
56,280.0,1158.0,577.0,0,46.5,11,1,0
28,341.0,1784.0,738.0,4,42.5,25,1,0
42,642.0,2311.0,743.0,0,54.0,4,1,0
39,467.0,1388.0,771.0,1,53.2,11,1,0
24,357.0,1371.0,493.0,1,30.7,24,1,0
60,367.0,2056.0,796.0,0,47.5,14,1,0
32,480.0,1769.0,711.0,0,26.2,1,0,0
60,453.0,2129.0,712.0,3,20.1,10,0,0
45,388.0,1776.0,753.0,3,39.2,22,0,0
40,391.0,2062.0,540.0,2,43.7,23,0,0
25,217.0,2474.0,751.0,0,39.3,18,1,0
47,194.0,1389.0,846.0,0,45.6,16,1,0
59,361.0,2398.0,584.0,2,30.2,17,0,1
53,310.0,1184.0,675.0,3,46.2,9,1,0
60,444.0,2156.0,683.0,3,30.8,4,1,0
57,402.0,2496.0,705.0,1,59.9,24,1,0
58,295.0,1680.0,710.0,3,44.6,20,1,0
54,398.0,2171.0,633.0,1,51.8,16,1,0
57,334.0,1695.0,683.0,1,23.6,0,1,0
24,607.0,2146.0,802.0,2,31.8,12,1,0
30,422.0,951.0,708.0,3,35.1,1,0,0
29,208.0,1968.0,706.0,0,24.4,16,1,0
54,580.0,2066.0,630.0,0,52.1,14,0,0
27,310.0,2465.0,774.0,0,36.6,7,0,0
60,273.0,2289.0,665.0,1,20.9,1,0,0
25,616.0,1832.0,536.0,4,31.0,7,0,0
34,418.0,2013.0,709.0,0,24.8,4,1,0
23,457.0,1293.0,729.0,1,43.5,16,0,0
26,461.0,2591.0,659.0,6,42.1,3,0,0
48,357.0,2190.0,524.0,1,42.5,11,1,0
53,317.0,1118.0,602.0,2,45.8,17,0,0
42,335.0,2003.0,672.0,0,58.0,5,1,0
29,557.0,2035.0,653.0,2,54.1,4,1,0
59,402.0,1575.0,711.0,2,31.5,24,0,0
29,524.0,1941.0,721.0,2,57.3,18,1,0
24,372.0,1533.0,649.0,3,34.0,4,1,0
24,297.0,1310.0,582.0,1,37.0,9,0,0
43,221.0,1642.0,782.0,1,36.7,22,1,0
27,451.0,1972.0,719.0,1,42.6,24,0,0
23,566.0,2290.0,727.0,1,17.3,18,0,0
44,283.0,1929.0,707.0,0,36.2,3,0,0
23,436.0,2294.0,757.0,1,39.0,12,0,0
59,229.0,2172.0,653.0,0,19.2,12,0,0
38,319.0,1465.0,738.0,1,19.0,16,0,0
56,409.0,2169.0,727.0,0,27.7,17,1,0
55,190.0,2181.0,724.0,0,28.6,18,1,0
44,378.0,2632.0,596.0,0,36.4,25,1,0
51,288.0,2072.0,690.0,2,34.7,22,0,0
29,447.0,1381.0,707.0,0,47.7,22,0,0
43,362.0,1667.0,805.0,2,32.2,16,0,0
57,483.0,1122.0,687.0,1,32.4,24,0,0
26,349.0,2114.0,756.0,0,46.0,2,0,0
34,230.0,2595.0,576.0,1,17.0,12,0,0
50,216.0,896.0,630.0,1,53.7,12,1,0
52,170.0,2612.0,711.0,3,20.8,2,1,0
37,450.0,2109.0,710.0,0,46.2,1,1,0
51,661.0,1448.0,630.0,1,44.4,14,1,0
37,428.0,2008.0,747.0,2,51.7,2,1,0
33,564.0,1461.0,668.0,0,28.9,21,0,0
38,505.0,2085.0,667.0,2,36.4,15,1,0
37,323.0,1927.0,675.0,1,24.5,9,1,0
33,519.0,2038.0,774.0,1,35.4,19,0,0
29,327.0,1514.0,756.0,4,35.0,1,1,0
41,330.0,1575.0,812.0,1,51.5,14,0,0
24,357.0,2111.0,719.0,0,41.4,7,0,0
37,362.0,1689.0,815.0,0,35.7,12,0,0
51,453.0,1963.0,697.0,0,35.5,0,0,0
44,306.0,2090.0,671.0,1,31.4,25,0,0
49,478.0,1807.0,649.0,0,33.6,23,1,0
26,476.0,2385.0,668.0,3,36.8,1,0,0
41,418.0,1822.0,671.0,0,55.4,8,1,0
22,593.0,1809.0,632.0,0,40.0,19,1,0
51,522.0,1635.0,639.0,1,25.6,19,1,0
42,498.0,2337.0,723.0,1,62.1,22,0,0
41,387.0,1603.0,646.0,2,46.3,18,0,0
27,419.0,2427.0,561.0,2,45.7,11,0,0
43,438.0,1969.0,557.0,0,33.8,11,1,0
39,381.0,3026.0,533.0,1,44.0,9,1,0
29,339.0,1623.0,581.0,0,39.0,18,0,0
60,120.0,2436.0,596.0,2,22.4,19,0,0
53,459.0,2114.0,612.0,2,40.5,9,1,0
54,495.0,1684.0,700.0,1,23.5,18,1,0
37,252.0,2120.0,591.0,0,39.0,25,1,0
33,447.0,2099.0,616.0,0,39.9,23,1,0
59,315.0,1761.0,552.0,2,26.9,8,0,0
55,340.0,2080.0,634.0,2,37.2,4,1,0
35,524.0,2389.0,731.0,1,41.9,2,1,0
57,271.0,2115.0,678.0,3,30.9,22,1,0
54,271.0,1724.0,686.0,2,40.6,18,0,0
44,579.0,1700.0,680.0,0,48.7,21,1,0
23,364.0,1863.0,590.0,1,44.4,3,1,1
42,517.0,2367.0,651.0,1,32.9,22,0,0
23,204.0,1583.0,695.0,3,50.5,13,0,0
48,213.0,2065.0,748.0,3,43.5,5,0,0
30,280.0,1244.0,705.0,2,34.3,12,1,0
22,327.0,2150.0,742.0,0,29.8,6,0,0
32,226.0,2216.0,604.0,0,42.2,11,1,0
24,421.0,2752.0,575.0,2,46.9,19,1,0
44,428.0,2289.0,557.0,1,47.3,13,0,0
47,281.0,1731.0,737.0,2,42.2,12,1,0
25,290.0,1255.0,579.0,0,32.6,10,1,0
39,304.0,2116.0,754.0,4,41.7,5,0,0
27,252.0,1763.0,649.0,3,27.4,25,1,0
56,120.0,2040.0,797.0,1,38.9,6,0,0
43,371.0,1598.0,649.0,1,54.0,9,0,0
36,333.0,1827.0,652.0,1,25.9,23,0,0
43,344.0,1186.0,685.0,1,30.5,25,0,0
58,269.0,1461.0,651.0,1,45.5,14,0,0
33,469.0,1401.0,709.0,1,27.2,8,0,0
59,647.0,2267.0,607.0,2,51.3,2,0,0
39,288.0,1553.0,693.0,2,45.8,4,0,0
56,534.0,2479.0,627.0,1,46.2,9,0,0
51,420.0,1557.0,666.0,0,47.4,14,1,0
45,384.0,2780.0,584.0,2,23.1,2,0,0
51,342.0,1081.0,741.0,0,25.2,20,1,0
35,371.0,2078.0,655.0,0,49.2,17,1,0
27,506.0,1916.0,744.0,0,32.9,2,1,0
24,255.0,1391.0,628.0,1,35.3,6,0,0
37,350.0,1669.0,679.0,0,43.1,23,0,0
28,517.0,1790.0,745.0,2,37.5,20,0,0
35,488.0,2005.0,598.0,0,46.8,13,0,0
30,257.0,1507.0,618.0,0,41.8,15,0,0
36,360.0,2079.0,737.0,0,34.0,18,1,0
42,460.0,1950.0,774.0,4,35.1,3,1,0
56,453.0,2227.0,681.0,2,38.6,2,1,0
23,487.0,1538.0,612.0,1,39.9,2,1,0
48,422.0,1728.0,658.0,1,44.0,8,0,0
23,441.0,2506.0,818.0,1,37.7,3,1,0
56,418.0,1519.0,587.0,0,35.2,21,0,0
39,554.0,1315.0,717.0,1,34.2,18,0,0
35,334.0,1635.0,689.0,2,31.7,23,1,0
41,385.0,1154.0,599.0,1,52.0,10,1,0
39,268.0,2603.0,658.0,2,27.3,14,1,0
31,247.0,1781.0,554.0,1,23.4,3,1,0
46,416.0,1785.0,700.0,1,44.9,7,0,0
23,300.0,2212.0,710.0,1,40.8,1,1,0
