age,income,loan_amount,credit_score,late_payments,debt_ratio,employment_years,married,default
47,80.0,1926.0,513.0,1,40.4,28.0,0,0
59,343.0,1108.0,705.0,3,55.9,4.0,0,0
20,565.0,3778.0,643.0,2,43.5,23.0,0,0
55,442.0,2754.0,719.0,2,39.7,12.0,0,0
40,532.0,2835.0,680.0,2,51.5,8.0,1,0
62,136.0,1553.0,589.0,2,34.8,3.0,0,0
54,231.0,2260.0,686.0,0,52.2,1.0,0,0
32,442.0,2139.0,613.0,0,27.0,4.0,0,0
29,566.0,,802.0,1,,1.0,0,0
63,243.0,3220.0,603.0,2,38.7,25.0,1,0
29,333.0,1124.0,632.0,3,11.2,17.0,0,0
65,428.0,1394.0,589.0,0,43.0,5.0,1,0
32,206.0,2684.0,582.0,2,21.2,25.0,1,1
56,443.0,1819.0,672.0,3,45.4,10.0,1,1
57,80.0,2811.0,570.0,4,44.2,9.0,1,1
43,439.0,1920.0,655.0,4,41.2,0.0,1,1
21,261.0,1263.0,704.0,2,47.2,1.0,0,1
41,326.0,880.0,636.0,4,44.5,20.0,1,0
36,458.0,2563.0,494.0,3,38.5,9.0,0,1
55,434.0,2581.0,777.0,4,64.0,4.0,1,1
33,379.0,2928.0,691.0,4,46.7,25.0,0,1
29,496.0,2446.0,692.0,6,51.3,11.0,1,1
54,176.0,300.0,651.0,1,54.9,18.0,0,0
44,405.0,2578.0,735.0,1,50.0,20.0,1,0
22,285.0,1107.0,745.0,1,66.8,24.0,1,0
57,490.0,799.0,753.0,3,44.0,1.0,0,0
36,462.0,709.0,691.0,0,41.9,28.0,1,0
31,467.0,640.0,560.0,2,34.2,5.0,0,0
43,577.0,2409.0,702.0,3,38.9,14.0,1,0
48,515.0,1652.0,691.0,1,33.2,7.0,1,0
62,361.0,1061.0,626.0,2,50.1,15.0,1,0
44,380.0,2217.0,606.0,0,31.1,18.0,1,0
55,452.0,1371.0,713.0,2,42.9,29.0,1,0
45,396.0,2936.0,664.0,1,48.7,17.0,0,0
57,465.0,3288.0,639.0,1,43.8,26.0,0,0
20,112.0,2037.0,804.0,27,31.2,16.0,0,0
39,606.0,3233.0,724.0,3,50.4,28.0,0,0
47,387.0,3232.0,705.0,0,41.0,0.0,1,0
35,185.0,2263.0,767.0,3,7.5,10.0,1,0
36,270.0,3500.0,696.0,2,30.2,,0,1
59,124.0,1734.0,614.0,1,58.8,27.0,1,0
47,249.0,734.0,639.0,2,59.8,5.0,0,0
31,,1034.0,729.0,1,48.3,6.0,1,0
46,562.0,,720.0,1,,28.0,1,0
61,429.0,2601.0,706.0,2,32.7,7.0,1,0
49,408.0,1334.0,579.0,1,38.9,23.0,1,0
60,244.0,1693.0,735.0,5,56.8,9.0,0,1
53,281.0,1263.0,665.0,1,47.1,29.0,1,0
56,290.0,1710.0,718.0,0,42.8,16.0,1,0
25,295.0,3207.0,604.0,1,39.8,11.0,1,0
26,338.0,2468.0,827.0,4,56.1,7.0,1,0
51,347.0,1767.0,690.0,2,55.5,11.0,0,1
51,339.0,3115.0,637.0,1,49.8,25.0,0,1
44,299.0,2219.0,722.0,1,42.8,16.0,0,1
52,396.0,2300.0,739.0,2,37.7,2.0,0,0
26,342.0,3057.0,721.0,0,50.3,13.0,0,0
31,189.0,1943.0,590.0,1,28.8,11.0,0,0
35,,2887.0,761.0,2,31.3,4.0,0,0
35,366.0,2834.0,642.0,2,24.6,12.0,1,0
62,190.0,2091.0,669.0,2,56.8,10.0,1,1
55,309.0,1153.0,493.0,1,33.4,15.0,1,0
32,452.0,2210.0,633.0,0,46.8,25.0,0,0
26,244.0,3053.0,632.0,2,40.5,9.0,1,0
55,231.0,2815.0,706.0,2,76.8,29.0,1,1
28,341.0,3483.0,628.0,0,47.3,27.0,0,0
51,455.0,1832.0,540.0,3,19.7,23.0,1,0
30,597.0,2784.0,690.0,0,56.1,7.0,0,0
27,459.0,1445.0,650.0,0,37.4,5.0,1,0
52,510.0,2351.0,612.0,2,39.6,19.0,0,0
42,422.0,3029.0,677.0,3,33.9,19.0,0,0
44,298.0,2880.0,528.0,0,44.3,23.0,1,0
27,458.0,2277.0,720.0,1,44.2,26.0,1,0
64,370.0,1999.0,655.0,2,34.3,2.0,1,1
41,425.0,1454.0,649.0,1,35.9,23.0,0,0
23,266.0,2031.0,746.0,0,43.2,19.0,1,0
59,436.0,1217.0,627.0,3,13.9,9.0,0,0
22,366.0,1943.0,691.0,1,24.7,24.0,0,0
48,408.0,845.0,660.0,1,62.0,27.0,1,0
60,370.0,1211.0,927.0,2,45.9,17.0,0,0
48,347.0,2840.0,709.0,2,35.7,9.0,1,0
53,438.0,2756.0,579.0,12,21.6,12.0,0,0
53,331.0,1983.0,810.0,1,41.3,13.0,1,0
47,189.0,2249.0,753.0,3,53.8,0.0,1,1
32,155.0,2349.0,,1,73.7,19.0,0,0
34,,2545.0,635.0,4,64.7,14.0,0,1
42,326.0,2465.0,564.0,1,31.4,24.0,0,0
63,173.0,1197.0,704.0,0,36.1,11.0,1,0
45,393.0,368.0,616.0,1,24.3,15.0,0,0
23,369.0,1437.0,600.0,3,31.9,6.0,1,1
45,320.0,2084.0,732.0,2,39.4,13.0,1,0
59,410.0,2920.0,794.0,3,37.6,8.0,0,0
28,538.0,2376.0,632.0,2,66.7,8.0,0,1
24,534.0,2601.0,734.0,1,26.2,9.0,1,0
51,397.0,1527.0,687.0,0,41.5,30.0,0,0
39,370.0,2147.0,699.0,1,17.2,8.0,1,0
30,399.0,2249.0,605.0,2,46.0,24.0,1,0
34,417.0,1633.0,653.0,3,25.9,29.0,0,0
51,348.0,1398.0,582.0,3,55.2,15.0,1,0
47,401.0,2030.0,572.0,1,38.5,22.0,0,0
41,191.0,2696.0,711.0,2,25.2,7.0,0,0
60,390.0,1521.0,628.0,3,16.8,27.0,0,0
36,437.0,2044.0,597.0,1,30.3,1.0,0,1
45,321.0,3216.0,573.0,1,44.9,24.0,1,1
63,369.0,1810.0,549.0,1,47.1,17.0,0,0
26,247.0,2205.0,513.0,1,36.0,23.0,1,0
61,230.0,2121.0,679.0,0,53.1,17.0,0,0
45,405.0,2059.0,460.0,1,28.4,26.0,1,1
44,292.0,3451.0,708.0,3,6.9,11.0,1,0
29,167.0,2429.0,707.0,1,45.4,23.0,0,1
64,247.0,1022.0,662.0,3,57.5,2.0,1,0
38,264.0,3346.0,676.0,1,57.6,1.0,1,0
30,473.0,2406.0,647.0,0,26.4,5.0,1,0
32,401.0,1920.0,688.0,3,35.5,5.0,0,1
27,275.0,3212.0,687.0,2,50.7,16.0,0,0
59,309.0,1616.0,774.0,0,34.5,15.0,1,0
23,537.0,3487.0,793.0,4,43.3,22.0,1,1
50,492.0,2270.0,790.0,5,33.4,27.0,1,0
47,246.0,2954.0,606.0,0,28.9,12.0,0,1
30,520.0,4501.0,731.0,2,31.2,11.0,0,0
62,370.0,2335.0,710.0,1,53.5,10.0,0,0
20,476.0,2127.0,618.0,0,42.2,14.0,0,0
57,360.0,1400.0,599.0,2,57.3,27.0,1,0
43,522.0,2110.0,640.0,2,48.2,16.0,0,1
50,241.0,1423.0,585.0,0,61.3,19.0,0,0
60,349.0,2060.0,559.0,3,51.8,28.0,1,0
65,526.0,4371.0,710.0,1,51.1,21.0,0,0
45,93.0,2290.0,673.0,0,40.6,30.0,0,0
24,374.0,1785.0,672.0,3,78.1,23.0,1,0
39,333.0,2043.0,744.0,1,43.4,26.0,1,1
60,462.0,1891.0,654.0,1,18.3,26.0,1,0
30,508.0,2986.0,736.0,3,45.2,7.0,0,0
52,468.0,2132.0,611.0,0,30.2,25.0,1,0
57,409.0,3407.0,610.0,1,54.2,6.0,1,0
46,385.0,1963.0,671.0,2,50.7,10.0,1,0
53,339.0,2011.0,840.0,3,39.7,20.0,1,0
34,405.0,1527.0,773.0,1,31.3,28.0,0,0
51,555.0,1912.0,758.0,1,43.8,21.0,0,0
40,280.0,900.0,560.0,1,34.3,7.0,0,0
65,332.0,603.0,682.0,2,51.5,18.0,0,0
24,371.0,2669.0,736.0,0,48.7,5.0,0,0
25,500.0,891.0,837.0,1,77.2,19.0,1,0
57,,2504.0,535.0,7,36.7,28.0,0,1
41,498.0,1825.0,728.0,4,38.4,18.0,1,0
37,504.0,2905.0,755.0,2,40.1,18.0,0,0
33,451.0,907.0,706.0,0,40.7,3.0,0,0
29,252.0,2649.0,562.0,2,54.3,21.0,0,0
65,579.0,2449.0,690.0,3,38.7,14.0,1,0
32,549.0,2472.0,704.0,1,65.7,26.0,0,0
50,388.0,3043.0,684.0,2,49.0,16.0,0,0
49,214.0,2253.0,615.0,0,36.2,,1,0
22,193.0,364.0,605.0,2,33.1,28.0,0,0
49,411.0,2537.0,706.0,4,54.5,19.0,0,1
25,,2440.0,616.0,1,42.3,11.0,0,0
48,174.0,2017.0,618.0,2,42.1,9.0,1,0
27,190.0,1569.0,659.0,1,34.8,8.0,1,0
63,324.0,1929.0,683.0,0,41.3,7.0,0,0
64,403.0,3294.0,753.0,3,34.3,25.0,0,1
62,549.0,1510.0,574.0,0,58.3,7.0,0,0
63,438.0,895.0,566.0,0,50.6,10.0,1,0
52,334.0,1099.0,639.0,3,39.9,22.0,1,0
36,426.0,2174.0,,3,39.7,29.0,0,0
30,415.0,3453.0,717.0,1,43.1,11.0,0,0
32,469.0,3854.0,511.0,1,41.9,21.0,1,1
30,375.0,2688.0,,3,30.5,29.0,1,1
50,504.0,1464.0,759.0,1,19.2,29.0,1,0
47,479.0,1544.0,691.0,0,,22.0,1,0
63,390.0,2857.0,521.0,1,40.5,5.0,1,1
25,366.0,3199.0,678.0,1,33.1,2.0,1,0
60,490.0,1719.0,606.0,2,51.8,14.0,0,0
35,294.0,3268.0,574.0,1,39.3,27.0,1,1
23,199.0,2028.0,716.0,1,64.5,5.0,1,0
54,199.0,2736.0,731.0,2,35.3,27.0,1,1
45,284.0,3059.0,773.0,2,43.7,6.0,0,0
31,459.0,1089.0,647.0,3,38.5,5.0,1,0
30,329.0,2539.0,684.0,1,47.3,26.0,0,1
56,1800.0,3271.0,803.0,0,54.8,1.0,1,1
44,321.0,1780.0,838.0,2,49.3,5.0,0,0
37,322.0,1408.0,756.0,3,17.6,28.0,0,0
38,257.0,2571.0,642.0,3,48.0,28.0,1,0
42,369.0,2300.0,671.0,1,29.9,1.0,0,0
57,359.0,1955.0,656.0,1,38.3,0.0,1,0
37,430.0,2198.0,726.0,0,50.3,14.0,1,0
45,415.0,947.0,604.0,2,28.6,9.0,1,0
25,356.0,2503.0,696.0,2,55.9,9.0,0,1
23,199.0,3394.0,696.0,4,37.8,9.0,1,1
63,508.0,1664.0,701.0,3,68.1,4.0,0,0
48,370.0,1579.0,588.0,0,42.8,3.0,1,0
53,390.0,2329.0,690.0,2,62.5,24.0,0,1
36,572.0,4334.0,812.0,1,56.4,14.0,0,1
62,489.0,3025.0,633.0,2,34.7,8.0,1,1
62,434.0,2129.0,691.0,5,26.4,15.0,1,1
35,380.0,2230.0,523.0,0,43.4,8.0,1,0
21,379.0,3099.0,690.0,0,35.0,18.0,0,0
53,409.0,1518.0,687.0,1,61.0,13.0,0,0
27,429.0,2659.0,679.0,3,39.0,25.0,1,0
32,585.0,1362.0,728.0,0,,11.0,0,0
61,677.0,2894.0,648.0,2,25.2,11.0,1,0
27,415.0,1980.0,764.0,3,47.0,2.0,1,0
49,122.0,2351.0,599.0,1,27.9,28.0,0,0
51,266.0,1931.0,785.0,5,,18.0,0,0
55,597.0,2724.0,687.0,4,49.0,10.0,1,0
49,466.0,2069.0,664.0,0,33.0,25.0,1,0
20,431.0,3818.0,555.0,3,53.5,4.0,0,1
62,360.0,3264.0,581.0,5,38.7,5.0,0,1
58,237.0,1222.0,698.0,1,24.3,5.0,1,0
36,581.0,2344.0,613.0,1,60.5,18.0,0,1
39,281.0,2751.0,750.0,1,30.9,13.0,1,0
43,468.0,1856.0,693.0,0,48.1,15.0,1,0
41,224.0,3109.0,556.0,1,47.1,11.0,1,0
48,354.0,3021.0,731.0,3,46.7,,1,1
41,499.0,2137.0,657.0,1,46.5,21.0,1,0
63,350.0,2936.0,666.0,2,30.4,12.0,1,0
28,336.0,392.0,754.0,2,62.3,19.0,1,0
56,381.0,3218.0,558.0,0,53.5,8.0,1,0
29,220.0,2865.0,580.0,1,47.7,17.0,1,1
55,197.0,1384.0,696.0,1,26.0,3.0,1,0
56,466.0,2389.0,534.0,2,30.3,10.0,0,0
47,329.0,680.0,621.0,0,49.9,26.0,1,0
47,465.0,1627.0,748.0,1,18.0,17.0,0,0
61,514.0,3022.0,661.0,2,46.1,20.0,1,0
62,524.0,2190.0,560.0,1,26.0,30.0,1,0
40,185.0,2149.0,685.0,0,31.6,2.0,1,0
43,296.0,2234.0,638.0,1,25.1,3.0,0,0
61,445.0,2146.0,614.0,1,45.0,8.0,1,0
59,446.0,2941.0,950.0,2,55.4,12.0,0,0
21,650.0,1736.0,716.0,1,46.2,14.0,0,0
27,271.0,2515.0,647.0,3,47.5,9.0,0,1
46,520.0,1342.0,742.0,3,44.0,26.0,0,0
41,425.0,2756.0,647.0,1,50.2,20.0,0,0
56,183.0,1959.0,629.0,1,47.6,8.0,1,1
46,314.0,2169.0,694.0,2,9.4,15.0,1,0
48,412.0,1928.0,711.0,3,52.9,15.0,1,0
22,175.0,2023.0,744.0,2,51.6,12.0,0,0
63,131.0,1446.0,784.0,2,37.7,4.0,0,0
32,169.0,2447.0,765.0,3,18.3,9.0,1,0
64,411.0,2616.0,,4,44.9,30.0,0,1
29,322.0,1202.0,,2,45.9,24.0,1,0
55,306.0,1753.0,765.0,1,36.7,23.0,1,0
28,310.0,2223.0,727.0,2,44.2,0.0,0,0
46,209.0,1751.0,543.0,0,54.9,28.0,0,0
53,325.0,2033.0,710.0,2,70.8,2.0,0,1
20,162.0,3412.0,780.0,2,43.8,20.0,0,1
51,523.0,1436.0,606.0,1,46.0,27.0,0,0
44,583.0,466.0,639.0,1,32.1,2.0,1,0
48,101.0,1751.0,665.0,1,36.0,9.0,1,0
26,324.0,1954.0,685.0,1,40.4,16.0,1,0
22,332.0,1833.0,626.0,2,56.1,29.0,0,0
39,359.0,2402.0,675.0,4,51.8,26.0,1,0
39,500.0,,711.0,2,65.2,17.0,1,0
49,324.0,1319.0,509.0,3,,12.0,1,0
54,369.0,1694.0,676.0,1,26.1,1.0,1,0
54,737.0,1710.0,639.0,3,55.2,15.0,1,1
58,367.0,3791.0,533.0,0,59.4,3.0,1,1
46,592.0,3364.0,715.0,1,42.4,21.0,0,0
45,440.0,948.0,695.0,2,1.0,17.0,1,0
33,314.0,753.0,683.0,2,33.1,13.0,0,0
36,294.0,2136.0,719.0,2,46.0,5.0,0,0
37,379.0,3634.0,696.0,0,31.2,10.0,0,0
64,245.0,2700.0,611.0,2,44.2,30.0,1,0
48,276.0,2175.0,728.0,0,64.8,16.0,1,0
39,329.0,1858.0,742.0,2,59.1,7.0,1,0
46,,3008.0,583.0,5,51.7,2.0,0,1
37,599.0,2333.0,,0,41.2,23.0,1,1
23,322.0,3499.0,647.0,3,36.1,2.0,0,0
8,435.0,934.0,719.0,2,51.1,16.0,0,0
20,185.0,2518.0,682.0,1,42.3,3.0,1,1
45,507.0,1778.0,656.0,3,42.7,18.0,1,0
64,173.0,2511.0,713.0,1,23.4,7.0,0,0
39,476.0,2388.0,643.0,1,33.4,16.0,0,1
42,370.0,2582.0,,0,51.0,24.0,0,0
29,366.0,2933.0,770.0,3,28.8,26.0,1,0
30,344.0,3242.0,150.0,0,45.2,29.0,0,1
60,224.0,3664.0,657.0,1,47.0,24.0,1,0
60,230.0,2212.0,640.0,0,47.7,21.0,1,0
24,480.0,1793.0,700.0,0,48.7,4.0,1,0
20,381.0,1281.0,775.0,3,49.5,10.0,0,1
36,343.0,2526.0,537.0,2,34.5,29.0,1,1
41,433.0,2826.0,557.0,1,24.4,11.0,0,0
53,392.0,1189.0,663.0,1,31.5,20.0,1,0
64,285.0,3058.0,685.0,3,50.8,,0,0
60,675.0,2124.0,595.0,2,27.6,11.0,1,0
48,469.0,1258.0,684.0,1,29.5,21.0,1,0
23,395.0,1564.0,611.0,3,29.4,6.0,0,0
24,318.0,1493.0,634.0,2,19.8,23.0,1,0
30,494.0,1506.0,772.0,3,28.2,2.0,0,0
40,285.0,2627.0,643.0,2,54.0,9.0,1,1
54,275.0,2848.0,641.0,1,,15.0,1,1
31,583.0,3474.0,681.0,2,21.0,0.0,1,0
45,384.0,1676.0,757.0,2,35.9,20.0,0,0
38,288.0,2457.0,667.0,4,48.1,10.0,1,1
64,381.0,1715.0,,0,20.0,16.0,1,0
26,482.0,2215.0,716.0,1,53.4,13.0,0,1
26,455.0,1090.0,735.0,0,24.7,17.0,0,0
45,497.0,1358.0,762.0,3,37.3,11.0,1,1
59,,2802.0,667.0,1,37.1,15.0,1,1
24,494.0,1087.0,708.0,5,35.3,7.0,1,1
40,359.0,2661.0,733.0,2,41.2,2.0,0,0
33,391.0,1693.0,685.0,1,51.3,10.0,1,1
23,525.0,756.0,776.0,1,41.5,29.0,0,0
42,464.0,300.0,722.0,2,34.7,25.0,1,0
61,422.0,3298.0,821.0,1,47.5,14.0,1,0
39,142.0,771.0,743.0,5,44.5,3.0,0,1
34,375.0,2152.0,516.0,1,34.0,,0,0
64,286.0,2465.0,638.0,2,42.5,15.0,0,0
48,465.0,1215.0,541.0,0,33.0,21.0,0,0
27,499.0,1785.0,619.0,1,31.6,23.0,1,0
60,344.0,2559.0,640.0,3,51.7,30.0,0,0
38,300.0,2420.0,739.0,1,47.4,16.0,0,0
58,,1855.0,635.0,2,51.2,13.0,0,0
65,,2378.0,782.0,0,49.6,1.0,1,0
47,237.0,2123.0,617.0,0,31.4,30.0,0,0
65,280.0,1472.0,647.0,3,54.0,26.0,1,0
46,313.0,3100.0,571.0,1,,,1,0
23,277.0,2356.0,786.0,0,53.2,14.0,0,0
34,481.0,818.0,796.0,1,40.5,23.0,1,0
54,116.0,2591.0,659.0,1,45.8,27.0,0,1
56,274.0,1738.0,552.0,3,46.1,7.0,1,0
20,374.0,1983.0,653.0,1,51.8,12.0,1,1
22,405.0,2206.0,689.0,1,22.4,2.0,0,0
43,583.0,1605.0,619.0,1,23.1,3.0,1,0
46,565.0,3552.0,858.0,2,50.1,25.0,0,0
59,188.0,1080.0,816.0,2,46.3,,1,1
55,151.0,2243.0,530.0,2,32.7,3.0,0,0
53,,2486.0,578.0,2,46.4,30.0,0,0
48,299.0,2231.0,707.0,1,25.1,1.0,1,0
43,237.0,2057.0,584.0,1,81.2,12.0,0,0
43,382.0,1917.0,685.0,1,57.7,21.0,0,0
61,408.0,1598.0,671.0,1,49.5,7.0,0,0
23,279.0,1584.0,667.0,1,42.9,8.0,1,0
22,305.0,3069.0,752.0,0,34.6,28.0,0,0
53,289.0,1869.0,815.0,2,26.3,55.0,1,0
42,331.0,3799.0,702.0,2,40.6,0.0,0,1
42,445.0,2702.0,573.0,2,31.7,8.0,1,0
64,251.0,300.0,682.0,2,32.4,10.0,1,0
24,303.0,2862.0,623.0,2,25.0,15.0,1,1
50,332.0,2160.0,829.0,1,45.0,28.0,1,0
60,379.0,1158.0,725.0,1,37.5,3.0,1,0
25,413.0,3178.0,702.0,2,48.4,14.0,1,1
56,625.0,1873.0,722.0,1,47.5,26.0,0,0
29,449.0,1809.0,667.0,0,44.8,6.0,1,0
59,452.0,2481.0,,1,73.9,1.0,1,0
26,348.0,3057.0,624.0,1,51.9,9.0,0,0
58,262.0,2285.0,747.0,2,26.9,16.0,1,0
57,317.0,2231.0,797.0,3,47.5,10.0,1,0
40,295.0,1677.0,605.0,4,41.4,29.0,0,0
39,427.0,3044.0,697.0,2,25.9,22.0,1,0
22,182.0,2292.0,703.0,4,24.9,21.0,1,0
41,451.0,2031.0,584.0,1,47.4,18.0,1,0
23,366.0,1938.0,560.0,2,50.4,9.0,1,1
47,468.0,2970.0,597.0,1,29.4,,0,1
31,293.0,2003.0,666.0,1,53.6,28.0,1,0
57,272.0,2972.0,704.0,1,45.4,12.0,0,0
55,331.0,1846.0,640.0,0,56.4,0.0,0,0
60,328.0,2742.0,824.0,0,55.1,6.0,1,0
24,477.0,2355.0,752.0,2,40.1,8.0,1,0
32,476.0,1487.0,706.0,0,61.6,0.0,1,1
42,609.0,2135.0,636.0,2,28.5,17.0,0,1
49,321.0,557.0,676.0,1,70.7,17.0,0,0
56,80.0,1642.0,758.0,0,31.5,15.0,1,0
44,331.0,1017.0,744.0,4,41.4,21.0,0,0
46,408.0,3698.0,743.0,2,35.2,15.0,1,0
33,466.0,1025.0,646.0,2,37.5,4.0,0,0
55,416.0,4139.0,628.0,2,77.1,13.0,0,1
58,320.0,2586.0,556.0,2,36.4,21.0,1,1
35,586.0,1811.0,712.0,1,52.2,0.0,1,1
41,256.0,2805.0,549.0,2,39.2,5.0,1,1
40,347.0,1717.0,669.0,1,53.2,26.0,1,1
40,250.0,1143.0,636.0,2,35.5,5.0,0,0
27,382.0,2259.0,688.0,2,45.1,22.0,0,0
35,571.0,2725.0,763.0,2,49.5,11.0,0,0
50,363.0,3159.0,778.0,0,33.3,17.0,0,0
61,364.0,2573.0,726.0,1,75.1,21.0,1,1
29,176.0,1803.0,609.0,2,50.2,30.0,0,1
51,346.0,3240.0,668.0,1,39.3,8.0,1,0
53,518.0,3072.0,600.0,1,33.6,15.0,0,0
28,350.0,2402.0,618.0,4,43.1,14.0,1,1
36,,3108.0,709.0,3,27.4,24.0,1,0
30,513.0,3839.0,592.0,0,63.4,1.0,1,1
51,342.0,1792.0,634.0,5,47.2,4.0,1,1
29,535.0,1525.0,584.0,4,40.9,28.0,1,0
41,226.0,1770.0,723.0,0,54.6,22.0,1,0
36,461.0,1188.0,641.0,1,33.3,20.0,1,0
23,578.0,2643.0,493.0,3,28.1,12.0,1,1
44,501.0,993.0,801.0,2,40.4,18.0,1,0
40,156.0,3149.0,751.0,3,43.5,0.0,0,0
56,303.0,1696.0,509.0,4,48.4,28.0,0,0
57,351.0,3219.0,729.0,2,24.3,15.0,0,1
20,501.0,300.0,792.0,1,36.5,6.0,1,0
44,220.0,1911.0,,2,5.0,30.0,0,0
55,258.0,1230.0,682.0,3,27.8,30.0,1,0
36,187.0,3215.0,645.0,1,50.6,12.0,1,0
60,281.0,3459.0,712.0,1,53.5,23.0,0,1
43,230.0,442.0,753.0,1,28.3,21.0,1,0
21,572.0,2849.0,575.0,2,38.1,30.0,1,0
59,,3002.0,614.0,3,42.3,15.0,1,1
34,463.0,2444.0,678.0,0,54.9,27.0,0,0
51,382.0,2641.0,695.0,2,60.3,11.0,1,0
58,380.0,2587.0,703.0,0,43.8,6.0,1,0
25,309.0,2852.0,,4,,-5.0,0,0
20,472.0,1381.0,599.0,0,24.7,13.0,1,0
42,399.0,3100.0,749.0,0,43.3,17.0,1,0
58,392.0,2357.0,572.0,2,66.9,20.0,1,1
36,309.0,2312.0,631.0,0,57.5,18.0,1,0
53,328.0,2625.0,671.0,0,44.1,27.0,1,0
60,451.0,1247.0,709.0,0,45.6,12.0,0,0
48,408.0,1035.0,647.0,2,33.7,1.0,1,1
28,395.0,2109.0,730.0,1,37.7,18.0,0,0
32,290.0,3358.0,770.0,3,43.8,3.0,1,0
25,613.0,1311.0,620.0,1,43.8,13.0,1,0
25,322.0,2331.0,701.0,3,54.1,1.0,1,0
39,376.0,1662.0,690.0,2,53.5,17.0,0,1
22,358.0,1562.0,643.0,5,48.2,23.0,1,0
36,615.0,2576.0,518.0,3,30.0,29.0,1,0
31,345.0,2770.0,698.0,3,30.5,18.0,0,1
64,334.0,1609.0,707.0,2,31.3,18.0,0,1
20,394.0,,757.0,1,44.8,3.0,0,0
36,297.0,2517.0,643.0,2,17.7,26.0,1,0
22,393.0,2019.0,617.0,6,41.9,20.0,1,1
45,665.0,2461.0,597.0,0,58.9,18.0,0,0
34,416.0,3727.0,430.0,1,50.0,21.0,0,0
55,412.0,2765.0,638.0,1,37.8,25.0,1,0
51,294.0,1676.0,891.0,0,33.6,2.0,0,0
51,585.0,2186.0,772.0,3,51.7,30.0,1,0
23,613.0,2298.0,591.0,1,45.7,7.0,1,0
37,482.0,2699.0,629.0,0,39.0,3.0,1,0
38,458.0,2380.0,628.0,1,34.9,20.0,0,0
62,352.0,3621.0,782.0,0,42.9,2.0,1,0
54,427.0,2030.0,848.0,2,38.4,4.0,1,0
59,280.0,903.0,677.0,6,51.4,10.0,0,0
33,245.0,2361.0,691.0,1,56.9,28.0,1,0
52,202.0,1869.0,712.0,6,25.6,22.0,0,0
33,429.0,1072.0,669.0,1,27.3,18.0,1,0
53,215.0,1672.0,693.0,2,58.2,18.0,0,0
23,320.0,1931.0,,2,44.0,16.0,0,0
43,373.0,3055.0,708.0,4,28.4,1.0,1,1
48,499.0,1088.0,510.0,3,53.8,19.0,0,0
38,311.0,2462.0,632.0,2,46.1,27.0,0,0
25,514.0,3865.0,575.0,1,68.4,8.0,1,1
52,493.0,2069.0,725.0,3,39.2,2.0,0,0
59,251.0,2047.0,607.0,2,55.3,9.0,1,0
38,515.0,2740.0,545.0,2,24.6,20.0,1,1
20,346.0,2592.0,527.0,0,58.8,8.0,0,1
24,320.0,3263.0,706.0,1,53.3,,0,0
46,346.0,2075.0,596.0,2,61.3,,1,1
35,380.0,2727.0,659.0,1,55.3,21.0,1,1
25,330.0,2739.0,797.0,4,40.8,6.0,1,1
59,279.0,1948.0,700.0,3,27.9,29.0,1,0
32,290.0,2115.0,629.0,3,34.8,11.0,1,1
54,397.0,2192.0,576.0,4,20.9,10.0,1,1
38,361.0,1272.0,705.0,3,30.9,21.0,0,0
31,443.0,1908.0,660.0,2,47.1,28.0,1,0
35,386.0,3322.0,716.0,2,41.4,28.0,1,1
62,389.0,2978.0,479.0,3,39.3,28.0,1,1
29,451.0,1765.0,761.0,1,32.5,26.0,0,0
44,550.0,2188.0,533.0,2,20.7,14.0,1,1
39,555.0,2929.0,631.0,2,44.2,,1,1
50,541.0,2533.0,781.0,1,46.5,13.0,1,0
23,484.0,2800.0,491.0,0,30.1,6.0,0,0
63,630.0,2601.0,663.0,0,35.6,14.0,1,0
42,433.0,2362.0,648.0,0,60.5,13.0,0,0
21,419.0,2076.0,668.0,1,55.9,27.0,0,0
41,649.0,1304.0,698.0,2,24.2,10.0,1,0
56,80.0,2719.0,671.0,4,41.0,9.0,0,1
27,354.0,2034.0,563.0,0,59.5,18.0,1,0
26,530.0,964.0,678.0,1,39.4,2.0,1,0
33,498.0,1791.0,669.0,1,38.8,11.0,1,0
22,688.0,2839.0,665.0,2,55.1,12.0,0,0
35,,763.0,837.0,4,53.8,6.0,1,0
38,328.0,1428.0,777.0,0,53.2,11.0,0,0
37,340.0,2303.0,816.0,1,38.9,21.0,0,0
35,418.0,3254.0,698.0,2,50.0,1.0,0,0
27,575.0,2950.0,813.0,0,59.9,0.0,1,0
52,576.0,3326.0,602.0,1,41.4,5.0,0,1
31,373.0,2356.0,641.0,1,37.2,24.0,1,0
30,410.0,2043.0,624.0,2,56.8,18.0,0,0
24,307.0,2832.0,630.0,0,66.5,24.0,1,0
46,3500.0,1525.0,673.0,1,67.4,30.0,1,0
31,506.0,1467.0,686.0,2,37.5,5.0,0,0
36,,1334.0,704.0,4,38.7,12.0,1,0
25,296.0,3017.0,810.0,3,29.7,3.0,1,0
52,409.0,1574.0,548.0,1,43.4,25.0,0,0
24,351.0,2950.0,574.0,3,29.1,25.0,0,0
47,484.0,2311.0,475.0,0,35.7,25.0,0,0
33,333.0,3026.0,603.0,1,50.4,13.0,0,1
24,149.0,1371.0,634.0,3,46.7,29.0,0,1
52,500.0,1731.0,614.0,2,20.3,15.0,0,0
60,344.0,2540.0,579.0,0,60.8,27.0,1,0
